x,age,workclass,education,educational-num,marital-status,race,gender,hours-per-week,income
14971,42,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,60,<=50K
14972,20,Private,Some-college,10,Never-married,White,Female,20,<=50K
14973,30,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
14974,59,Private,9th,5,Widowed,White,Male,40,<=50K
14975,22,Private,Assoc-acdm,12,Never-married,Black,Female,40,<=50K
14976,23,Federal-gov,Some-college,10,Never-married,White,Male,60,<=50K
14977,55,Private,Some-college,10,Widowed,White,Female,40,<=50K
14978,58,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
14979,67,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
14980,51,Private,11th,7,Married-civ-spouse,White,Male,45,<=50K
14981,38,?,Masters,14,Married-civ-spouse,White,Female,48,>50K
14982,37,Private,Some-college,10,Separated,White,Male,45,<=50K
14983,34,Private,Assoc-voc,11,Never-married,Amer-Indian-Eskimo,Male,45,<=50K
14984,49,Private,Assoc-voc,11,Divorced,White,Female,20,<=50K
14985,46,Private,Some-college,10,Divorced,White,Male,60,<=50K
14986,29,Private,Some-college,10,Never-married,White,Female,40,<=50K
14987,19,Self-emp-inc,HS-grad,9,Never-married,White,Female,20,<=50K
14988,38,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,37,>50K
14989,58,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
14990,43,Private,HS-grad,9,Married-civ-spouse,White,Male,43,<=50K
14991,34,Private,HS-grad,9,Married-civ-spouse,White,Male,55,>50K
14992,59,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,42,<=50K
14993,33,Private,Some-college,10,Never-married,Asian-Pac-Islander,Female,40,<=50K
14994,17,Private,Some-college,10,Never-married,White,Female,6,<=50K
14995,29,Local-gov,Bachelors,13,Never-married,White,Female,40,<=50K
14996,33,Private,Assoc-acdm,12,Never-married,White,Female,42,<=50K
14997,45,Private,11th,7,Separated,White,Female,40,<=50K
14998,68,Private,Some-college,10,Widowed,White,Female,29,<=50K
14999,33,Local-gov,Bachelors,13,Never-married,White,Female,20,<=50K
15000,49,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,60,>50K
15001,46,Local-gov,Some-college,10,Married-civ-spouse,White,Female,40,>50K
15002,54,Private,Bachelors,13,Married-civ-spouse,White,Male,67,<=50K
15003,31,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15004,25,?,Bachelors,13,Never-married,White,Male,40,<=50K
15005,39,Self-emp-inc,Bachelors,13,Never-married,White,Female,80,<=50K
15006,56,Private,Doctorate,16,Married-civ-spouse,White,Male,55,>50K
15007,36,Private,7th-8th,4,Married-civ-spouse,White,Male,45,<=50K
15008,20,?,Some-college,10,Never-married,White,Female,20,<=50K
15009,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,7,<=50K
15010,36,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
15011,27,Private,Some-college,10,Never-married,White,Female,40,<=50K
15012,46,Private,HS-grad,9,Married-civ-spouse,White,Female,40,>50K
15013,34,Private,12th,8,Married-civ-spouse,White,Male,59,>50K
15014,29,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
15015,36,Private,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,44,>50K
15016,49,Private,Assoc-voc,11,Married-civ-spouse,White,Male,60,>50K
15017,52,Self-emp-not-inc,10th,6,Married-civ-spouse,White,Male,40,<=50K
15018,30,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
15019,46,Local-gov,Masters,14,Married-civ-spouse,White,Male,40,>50K
15020,35,Private,HS-grad,9,Married-civ-spouse,White,Male,50,>50K
15021,37,Private,HS-grad,9,Separated,White,Female,40,<=50K
15022,38,State-gov,Prof-school,15,Married-civ-spouse,White,Male,40,>50K
15023,46,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,40,>50K
15024,42,Private,9th,5,Never-married,White,Male,24,<=50K
15025,48,Self-emp-inc,Bachelors,13,Never-married,White,Female,55,>50K
15026,59,Private,Prof-school,15,Divorced,White,Male,60,>50K
15027,22,Private,Some-college,10,Never-married,White,Female,25,<=50K
15028,38,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
15029,39,Private,HS-grad,9,Never-married,White,Female,43,<=50K
15030,41,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
15031,19,Private,12th,8,Never-married,White,Male,9,<=50K
15032,47,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15033,47,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
15034,55,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15035,37,State-gov,Masters,14,Divorced,White,Female,40,<=50K
15036,29,Private,Assoc-acdm,12,Never-married,White,Male,20,<=50K
15037,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,35,>50K
15038,41,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15039,34,Private,HS-grad,9,Divorced,White,Male,60,<=50K
15040,29,Private,Bachelors,13,Married-civ-spouse,White,Female,50,>50K
15041,37,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,30,<=50K
15042,55,Private,Masters,14,Divorced,White,Male,40,>50K
15043,52,Private,HS-grad,9,Married-civ-spouse,White,Female,45,<=50K
15044,57,Private,9th,5,Married-civ-spouse,White,Male,50,<=50K
15045,67,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
15046,20,Private,Some-college,10,Never-married,White,Male,20,<=50K
15047,58,Private,Bachelors,13,Married-civ-spouse,White,Male,70,>50K
15048,62,Private,HS-grad,9,Widowed,Black,Female,40,<=50K
15049,40,Private,HS-grad,9,Married-civ-spouse,White,Male,45,>50K
15050,66,?,11th,7,Married-civ-spouse,White,Male,2,>50K
15051,26,Private,Bachelors,13,Never-married,White,Female,40,<=50K
15052,42,Private,Some-college,10,Married-civ-spouse,White,Male,45,>50K
15053,18,Federal-gov,HS-grad,9,Never-married,White,Male,40,<=50K
15054,34,Private,HS-grad,9,Married-civ-spouse,White,Female,40,<=50K
15055,50,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
15056,30,Private,HS-grad,9,Married-civ-spouse,Other,Male,32,<=50K
15057,42,Local-gov,HS-grad,9,Divorced,White,Female,40,<=50K
15058,37,Private,Some-college,10,Divorced,White,Female,56,<=50K
15059,47,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15060,46,Private,Some-college,10,Divorced,White,Female,40,<=50K
15061,30,Private,Masters,14,Never-married,Asian-Pac-Islander,Male,45,>50K
15062,52,Private,HS-grad,9,Married-civ-spouse,White,Male,50,>50K
15063,23,Local-gov,HS-grad,9,Never-married,Black,Male,40,<=50K
15064,35,Self-emp-not-inc,Some-college,10,Married-spouse-absent,White,Male,40,<=50K
15065,44,Private,Bachelors,13,Never-married,White,Female,70,<=50K
15066,35,Private,Masters,14,Married-civ-spouse,White,Male,40,<=50K
15067,31,State-gov,Some-college,10,Never-married,White,Male,40,<=50K
15068,50,State-gov,Some-college,10,Divorced,White,Female,40,<=50K
15069,29,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15070,39,Private,HS-grad,9,Divorced,White,Male,40,<=50K
15071,22,Private,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
15072,33,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15073,42,Private,Masters,14,Divorced,White,Male,50,<=50K
15074,31,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
15075,20,?,Some-college,10,Never-married,White,Female,10,<=50K
15076,23,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15077,33,Private,HS-grad,9,Married-civ-spouse,White,Female,40,<=50K
15078,48,Local-gov,Some-college,10,Divorced,White,Female,52,<=50K
15079,46,Private,5th-6th,3,Married-civ-spouse,Asian-Pac-Islander,Female,40,>50K
15080,57,Private,Bachelors,13,Married-civ-spouse,White,Female,45,>50K
15081,44,State-gov,Masters,14,Never-married,Black,Female,52,<=50K
15082,20,Private,Some-college,10,Never-married,White,Male,15,<=50K
15083,44,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,40,>50K
15084,51,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
15085,29,Private,11th,7,Married-civ-spouse,White,Male,60,<=50K
15086,71,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,70,<=50K
15087,31,Private,Some-college,10,Married-civ-spouse,White,Female,40,<=50K
15088,37,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15089,90,Private,HS-grad,9,Never-married,White,Female,40,>50K
15090,49,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
15091,46,Local-gov,Masters,14,Married-civ-spouse,White,Male,40,<=50K
15092,53,Private,7th-8th,4,Never-married,White,Male,40,<=50K
15093,17,Private,12th,8,Never-married,White,Male,32,<=50K
15094,43,Private,1st-4th,2,Married-civ-spouse,White,Male,70,<=50K
15095,35,Self-emp-not-inc,HS-grad,9,Married-spouse-absent,White,Female,40,<=50K
15096,25,Private,HS-grad,9,Never-married,White,Female,40,<=50K
15097,35,Private,Assoc-acdm,12,Never-married,White,Female,44,>50K
15098,58,State-gov,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
15099,88,Private,Bachelors,13,Never-married,White,Male,50,<=50K
15100,51,Private,Bachelors,13,Married-civ-spouse,White,Male,45,>50K
15101,31,Private,Some-college,10,Never-married,White,Female,40,<=50K
15102,40,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,50,>50K
15103,38,Private,Some-college,10,Never-married,Other,Male,40,<=50K
15104,44,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,42,<=50K
15105,43,Private,1st-4th,2,Never-married,White,Female,30,<=50K
15106,31,Private,Prof-school,15,Married-civ-spouse,White,Male,70,>50K
15107,21,Private,Some-college,10,Never-married,White,Female,18,<=50K
15108,25,Private,Bachelors,13,Never-married,Black,Female,40,<=50K
15109,52,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,>50K
15110,53,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,>50K
15111,18,Private,Some-college,10,Never-married,Black,Male,20,<=50K
15112,41,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15113,26,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15114,29,Private,HS-grad,9,Separated,White,Female,25,<=50K
15115,37,Private,HS-grad,9,Never-married,White,Male,45,<=50K
15116,24,Private,Some-college,10,Never-married,Black,Female,45,<=50K
15117,32,Private,Some-college,10,Divorced,Black,Female,41,<=50K
15118,35,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15119,23,Self-emp-not-inc,10th,6,Never-married,White,Female,40,<=50K
15120,38,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
15121,27,Private,Bachelors,13,Married-civ-spouse,White,Female,50,<=50K
15122,46,Private,Some-college,10,Married-civ-spouse,White,Male,50,>50K
15123,22,Private,Some-college,10,Never-married,Black,Male,35,<=50K
15124,38,Private,Some-college,10,Married-civ-spouse,White,Male,80,>50K
15125,27,Local-gov,Assoc-voc,11,Never-married,White,Female,40,<=50K
15126,45,Federal-gov,Bachelors,13,Never-married,White,Male,45,<=50K
15127,32,Private,Bachelors,13,Married-civ-spouse,White,Male,45,>50K
15128,38,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15129,21,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15130,33,Private,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
15131,27,Private,HS-grad,9,Never-married,White,Female,45,<=50K
15132,19,Private,Some-college,10,Never-married,White,Female,20,<=50K
15133,20,Local-gov,HS-grad,9,Never-married,White,Male,10,<=50K
15134,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,75,<=50K
15135,18,Private,11th,7,Never-married,White,Male,40,<=50K
15136,72,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,35,<=50K
15137,31,Private,Masters,14,Never-married,White,Female,40,<=50K
15138,33,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
15139,47,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
15140,46,Private,Some-college,10,Divorced,Black,Female,40,<=50K
15141,42,?,Bachelors,13,Married-civ-spouse,Black,Male,8,<=50K
15142,22,Private,HS-grad,9,Never-married,White,Female,36,<=50K
15143,53,Private,Masters,14,Married-civ-spouse,White,Male,40,<=50K
15144,59,Federal-gov,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
15145,36,Private,Assoc-voc,11,Never-married,White,Male,40,<=50K
15146,34,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
15147,61,Private,12th,8,Divorced,White,Male,37,<=50K
15148,40,Private,HS-grad,9,Separated,Black,Female,40,<=50K
15149,35,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,45,>50K
15150,41,Private,HS-grad,9,Married-civ-spouse,White,Female,40,<=50K
15151,23,Private,Bachelors,13,Never-married,White,Female,30,<=50K
15152,41,Private,Some-college,10,Married-civ-spouse,White,Male,60,>50K
15153,26,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15154,27,Private,Some-college,10,Never-married,Black,Male,40,<=50K
15155,41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,55,>50K
15156,43,Private,Bachelors,13,Divorced,Black,Female,60,<=50K
15157,38,Self-emp-inc,Prof-school,15,Never-married,White,Female,45,<=50K
15158,47,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,72,<=50K
15159,23,Private,Bachelors,13,Never-married,White,Female,30,<=50K
15160,35,Local-gov,Bachelors,13,Never-married,White,Female,20,<=50K
15161,42,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,White,Male,70,<=50K
15162,24,Private,HS-grad,9,Never-married,White,Female,50,<=50K
15163,58,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
15164,22,Private,HS-grad,9,Married-civ-spouse,Other,Male,40,<=50K
15165,38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
15166,41,Private,12th,8,Married-civ-spouse,White,Male,40,>50K
15167,46,Private,HS-grad,9,Divorced,White,Male,40,<=50K
15168,22,Private,Bachelors,13,Never-married,White,Female,20,<=50K
15169,17,Private,HS-grad,9,Never-married,Black,Female,16,<=50K
15170,31,Self-emp-inc,HS-grad,9,Divorced,White,Male,30,<=50K
15171,73,?,10th,6,Never-married,White,Male,12,<=50K
15172,27,Private,Bachelors,13,Never-married,White,Male,50,<=50K
15173,57,Private,Some-college,10,Widowed,White,Male,60,<=50K
15174,54,State-gov,Bachelors,13,Married-civ-spouse,White,Male,70,<=50K
15175,40,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
15176,23,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Male,40,<=50K
15177,36,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
15178,54,State-gov,Assoc-acdm,12,Divorced,White,Male,39,<=50K
15179,32,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,60,>50K
15180,44,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,25,<=50K
15181,36,?,11th,7,Never-married,Black,Male,40,<=50K
15182,30,?,Some-college,10,Never-married,White,Female,36,<=50K
15183,39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,54,<=50K
15184,36,Private,Some-college,10,Divorced,Black,Female,38,<=50K
15185,65,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,20,>50K
15186,43,Private,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
15187,36,Private,HS-grad,9,Married-civ-spouse,White,Male,30,<=50K
15188,40,Local-gov,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Female,40,<=50K
15189,23,Private,Some-college,10,Never-married,White,Female,55,<=50K
15190,67,Private,HS-grad,9,Widowed,White,Female,15,<=50K
15191,48,Local-gov,Masters,14,Married-civ-spouse,White,Male,50,>50K
15192,59,Private,HS-grad,9,Married-civ-spouse,White,Male,35,>50K
15193,74,?,5th-6th,3,Widowed,Black,Male,32,<=50K
15194,36,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
15195,19,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15196,24,Federal-gov,HS-grad,9,Never-married,Black,Female,40,<=50K
15197,41,Private,HS-grad,9,Divorced,White,Female,40,<=50K
15198,43,Local-gov,10th,6,Married-civ-spouse,White,Male,40,<=50K
15199,27,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15200,48,Private,HS-grad,9,Married-civ-spouse,Black,Male,99,<=50K
15201,18,?,10th,6,Never-married,Black,Male,40,<=50K
15202,23,Self-emp-not-inc,Assoc-voc,11,Never-married,White,Male,45,<=50K
15203,56,Private,HS-grad,9,Divorced,White,Male,50,>50K
15204,22,Federal-gov,HS-grad,9,Never-married,White,Female,40,<=50K
15205,61,Private,HS-grad,9,Divorced,White,Female,38,<=50K
15206,22,Private,HS-grad,9,Never-married,White,Female,35,<=50K
15207,48,Private,Masters,14,Married-civ-spouse,White,Male,54,>50K
15208,61,?,11th,7,Widowed,Black,Female,9,<=50K
15209,30,Private,Prof-school,15,Married-civ-spouse,Asian-Pac-Islander,Male,40,<=50K
15210,72,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
15211,31,State-gov,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
15212,71,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,35,<=50K
15213,49,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
15214,49,Private,HS-grad,9,Married-civ-spouse,White,Male,45,>50K
15215,41,Private,Some-college,10,Divorced,White,Male,45,<=50K
15216,29,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15217,19,Private,Some-college,10,Never-married,White,Female,26,<=50K
15218,30,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
15219,40,Private,Some-college,10,Divorced,Black,Male,40,<=50K
15220,51,State-gov,Masters,14,Married-civ-spouse,White,Male,50,>50K
15221,45,?,HS-grad,9,Never-married,White,Male,2,<=50K
15222,22,Private,HS-grad,9,Never-married,White,Male,45,<=50K
15223,49,Private,10th,6,Married-civ-spouse,White,Male,40,<=50K
15224,17,Private,10th,6,Never-married,White,Female,10,<=50K
15225,46,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,45,<=50K
15226,55,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,44,<=50K
15227,28,Private,Assoc-voc,11,Never-married,White,Male,40,<=50K
15228,39,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,40,>50K
15229,36,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15230,36,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15231,23,Self-emp-inc,HS-grad,9,Never-married,White,Female,40,<=50K
15232,38,Local-gov,HS-grad,9,Never-married,Black,Male,40,<=50K
15233,75,Private,10th,6,Widowed,White,Female,32,<=50K
15234,53,Private,Prof-school,15,Married-civ-spouse,White,Male,45,>50K
15235,39,Private,HS-grad,9,Never-married,White,Female,40,<=50K
15236,19,Private,Some-college,10,Never-married,White,Female,10,<=50K
15237,39,Private,Bachelors,13,Married-civ-spouse,White,Male,60,<=50K
15238,23,?,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15239,31,Federal-gov,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Female,40,>50K
15240,60,Private,HS-grad,9,Widowed,White,Female,38,<=50K
15241,30,Private,11th,7,Married-civ-spouse,White,Male,40,<=50K
15242,23,Private,11th,7,Married-civ-spouse,White,Male,40,<=50K
15243,42,Private,Some-college,10,Separated,White,Female,40,<=50K
15244,55,State-gov,Some-college,10,Divorced,White,Male,40,<=50K
15245,77,Self-emp-not-inc,9th,5,Widowed,White,Female,40,<=50K
15246,64,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
15247,35,Private,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
15248,19,Private,HS-grad,9,Never-married,Black,Male,25,<=50K
15249,17,?,12th,8,Never-married,Black,Male,30,<=50K
15250,45,Private,Some-college,10,Divorced,White,Female,40,<=50K
15251,38,Private,Masters,14,Married-civ-spouse,White,Male,20,<=50K
15252,59,Private,Assoc-voc,11,Divorced,White,Female,40,<=50K
15253,21,Private,HS-grad,9,Never-married,White,Male,40,<=50K
15254,45,Private,HS-grad,9,Married-civ-spouse,White,Male,30,<=50K
15255,23,Private,10th,6,Married-civ-spouse,White,Male,30,<=50K
15256,37,Private,HS-grad,9,Married-civ-spouse,White,Male,60,<=50K
15257,29,Private,Assoc-acdm,12,Never-married,White,Female,32,<=50K
